"886","1205111320","Chippenham and Johnston-Willis Hospitals Program","4","Richmond","Virginia","adaubenspeck@chesterfieldfp.com","(804)276-2150",,NULL,NULL,"no","no",NULL,"yes","yes","4","yes",NULL,NULL,NULL
"887","1205111322","Virginia Commonwealth University Health System (Falls Church) Program","4","Fairfax","Virginia","bbyrne@ffpcs.com",,"http://www.ffpcresidency.com",NULL,NULL,"no","no",NULL,"no","no","4","yes",NULL,NULL,NULL
"888","1205111325","Carilion Clinic-Virginia Tech Carilion School of Medicine Program","4","Roanoke","Virginia","kegregg@carilionclinic.org","(540)562-5702","http://www.carilionclinic.org/family-medicine/residency","210","210","yes","no","no","yes","no","3",NULL,NULL,NULL,NULL
"889","1205112012","National Capital Consortium (Fort Belvoir Community Hospital) Program","4","Fort Belvoir","Virginia","cyndi.j.miles.civ@mail.mil","(571)231-1994",,NULL,NULL,NULL,NULL,NULL,"no",NULL,NULL,NULL,NULL,NULL,NULL
"890","1205121318","Centra Health Program","4","Lynchburg","Virginia","patty.irwin@centrahealth.com","(434)200-5200",,"208","220","no","no","no","yes","no","2","yes",NULL,NULL,NULL
"891","1205121319","Eastern Virginia Medical School (Ghent) Program","4","Norfolk","Virginia","hemphiam@evms.edu","(757)446-5952","http://www.evms.edu/fcm/gfm/",NULL,NULL,"yes","no","no","yes","yes","5","yes",NULL,NULL,NULL
"892","1205121442","Eastern Virginia Medical School (Portsmouth) Program","4","Portsmouth","Virginia","mcleanke@evms.edu","(757)606-1144","http://www.evms.edu/portsmouthfamilymedicine","200","210","yes","no",NULL,"no","no",NULL,"yes",NULL,NULL,NULL
"893","1205121627","Valley Health System/Medical College of Virginia/Virginia Commonwealth University Program","4","Front Royal","Virginia","tkrajaci@valleyhealthlink.com","(540)636-2028","http://www.valleyhealthlink.com/svfpr",NULL,NULL,"no","no","no","yes","yes","2","yes",NULL,NULL,NULL
"894","1205131323","VCU/Riverside Regional Medical Center Program","4","Newport News","Virginia","kathleen.wright-hundley@rivhs.com","(757)594-3890","http://www.riverside.vcu.edu",NULL,NULL,"no","no","no","yes","yes","4","yes",NULL,NULL,NULL
"895","1205131683","Virginia Commonwealth University-Bon Secours (St Francis) Program","4","Midlothian","Virginia","doris_garland@bshsi.org","(804)595-1444","http://www.sffmresidency.org",NULL,NULL,"no","no","no","yes","yes","3","yes",NULL,NULL,NULL
"896","1205400711","MultiCare Health System (East Pierce) Program","4","Puyallup","Washington","epfmresidency@multicare.org","(253)697-5757","http://epfmresidency.org",NULL,NULL,NULL,NULL,NULL,"yes","yes","2",NULL,NULL,NULL,NULL
"897","1205400713","Kadlec Regional Medical Center Program","4","Richland","Washington","stacy.jackson@kadlec.org","(509)942-3281","http://www.kadlec.org/careers/family-medicine-residency",NULL,NULL,"no","no",NULL,"yes","no","3","yes",NULL,NULL,NULL
"898","1205400714","Community Health Care Program","4","Tacoma","Washington","djackson@commhealth.org","(253)442-8720","http://www.commhealth.org",NULL,NULL,"no","no","no","no","yes",NULL,NULL,NULL,NULL,NULL
"899","1205400715","St Peter Hospital Program","4","Chehalis","Washington","lisa-ann.roura@providence.org","(360)767-6305","http://www.providence.org/stpeterfm",,,"yes","no","no","yes","yes","3","yes",NULL,NULL,NULL
"900","1205400716","Sea Mar Community Health Centers Program","4","Marysville","Washington","tavishdonahue@seamarchc.org","(425)312-0217","http://seamarmarysvilleresidency.org/",NULL,NULL,"yes","no",NULL,"no","no","3","yes",NULL,NULL,NULL
"901","1205400717","Swedish Medical Center Rural Program","4","Seattle","Washington","daniel.byrd@swedish.org","(206)320-2105","http://www.swedishcherryhillfmr.org/",NULL,NULL,"yes","no","no","no","no",NULL,"yes",NULL,NULL,NULL
"902","1205421013","Madigan Healthcare System Program","4","Tacoma","Washington","bambi.l.hanneken.civ@mail.mil",,,NULL,NULL,NULL,NULL,NULL,"no","no",NULL,NULL,NULL,NULL,NULL
"903","1205421327","Group Health Cooperative Program","4","Seattle","Washington","luu.l@ghc.org","(206)326-3585","https://www1.ghc.org/html/public/fpr","200","200","yes","no","no","no","no",NULL,NULL,NULL,NULL,NULL
"904","1205421328","Swedish Medical Center/Cherry Hill Program","4","Seattle","Washington","daniel.byrd@swedish.org","(206)320-2105","http://swedishcherryhillfmr.org",NULL,NULL,"yes","no","no","no","no",NULL,"yes",NULL,NULL,NULL
"905","1205421330","Spokane Teaching Health Center Program","4","Spokane","Washington","info@fammedspokane.org","(509)624-2313","http://spokane.wsu.edu/sthc/family-medicine-residency/",NULL,NULL,"no","no","no","yes","no",NULL,NULL,NULL,NULL,NULL
"906","1205421470","Valley Medical Center Program","4","Renton","Washington","familymedicine@valleymed.org","(425)656-4287","http://www.valleyfamilymedicine.org",NULL,NULL,"no","no","no","yes","no","5","yes",NULL,NULL,NULL
"907","1205421494","Naval Hospital (Bremerton) Program","4","Bremerton","Washington","lina.mendiola@med.navy.mil","(360)475-4339",,NULL,NULL,NULL,NULL,NULL,"no","no",NULL,NULL,NULL,NULL,NULL
"908","1205421497","St Peter Hospital Program","4","Olympia","Washington","lisa-ann.roura@providence.org","(360)493-4002","http://www.providence.org/stpeterfm",NULL,NULL,"yes","no","no","yes","yes",NULL,"yes",NULL,NULL,NULL
"909","1205421522","Community Health of Central Washington Program","4","Yakima","Washington","cwfmr@chcw.org","(509)452-4946","http://www.cwfmr.org","200","200","no","no","no","yes","no","3","yes",NULL,NULL,NULL
"910","1205421546","PeaceHealth Southwest Medical Center Program","4","Vancouver","Washington","kangel2@peacehealth.org","(360)514-7560","http://www.peacehealth.org/fmsw",NULL,NULL,"no","no","no","no","no","3","yes",NULL,NULL,NULL
"911","1205421552","Spokane Teaching Health Center Rural Program","4","Spokane","Washington","info@fammedspokane.org","(509)624-2313","https://spokane.wsu.edu/sthc/residency/family/","192","209","no","no","no","no","no","5",NULL,NULL,NULL,NULL
"912","1205431326","Swedish Medical Center/First Hill Program","4","Seattle","Washington","elisabeth.winter@swedish.org","(206)386-6054","https://swedish-fh.squarespace.com/",NULL,NULL,"yes","no","no","no","no","3","no",NULL,NULL,NULL
"913","1205431329","University of Washington Program","4","Seattle","Washington","gwena@uw.edu","(206)520-2400","http://depts.washington.edu/fammed/residency",NULL,NULL,"yes","no","yes","no","no",NULL,NULL,NULL,NULL,NULL
"914","1205431331","MultiCare Health System (Tacoma) Program","4","Tacoma","Washington","lynn.quanrud@multicare.org","(253)403-2938","http://www.multicare.org/tacoma-family-medicine/",NULL,NULL,"no","no","no","no","no","2",NULL,NULL,NULL,NULL
"915","1205511336","West Virginia University Program","4","Morgantown","West Virginia","beezholdd@wvumedicine.org","(304)285-7455","http://medicine.hsc.wvu.edu/fammed/family-medicine-residency-program/","195","195","yes","no",NULL,"yes","no",NULL,NULL,NULL,NULL,NULL
"916","1205511337","Charleston Area Medical Center/West Virginia University (Charleston Division) Program","4","Charleston","West Virginia","familymed@camc.org","(304)388-4620","http://www.camc.wvu.edu",NULL,NULL,"yes","no",NULL,"yes","yes",NULL,"yes",NULL,NULL,NULL
"917","1205521335","Marshall University School of Medicine Program","4","Huntington","West Virginia","badkins@marshall.edu","(304)691-1165","http://musom.marshall.edu/fch/mufp_lg.html",NULL,NULL,"yes","no","no","no","no",NULL,NULL,NULL,NULL,NULL
"918","1205521569","West Virginia University Rural Program","4","Harpers Ferry","West Virginia","eckertv@wvuhealthcare.com","(304)535-6343 Ext: 44108","http://www.hsc.wvu.edu/eastern-campus/eastern-academics-and-programs/rural-family-medicine-residency-program","192","209","no","no","no","yes",NULL,NULL,NULL,NULL,NULL,NULL
"919","1205522334","United Hospital Center Program","4","Bridgeport","West Virginia","radcliffe@uhcwv.org","(681)342-3640","http://wvumedicine.org/uhc-family-medicine","200","200","no","no","no","yes",NULL,NULL,NULL,NULL,NULL,NULL
"920","1205522338","Wheeling Hospital Program","4","Wheeling","West Virginia","tknight@wheelinghospital.org","(304)243-3330","http://www.wheelinghospital.org",NULL,NULL,"yes","yes","no","yes","yes","5",NULL,NULL,NULL,NULL
"921","1205600671","Gundersen Lutheran Medical Foundation Program","4","La Crosse","Wisconsin","pmebert@gundersenhealth.org","(608)775-1540","http://www.gundersenhealth.org/family-medicine-residency/",NULL,NULL,"yes","yes","yes","no",NULL,"2",NULL,NULL,NULL,NULL
"922","1205600674","Mayo Clinic College of Medicine Program","4","Eau Claire","Wisconsin","egger.deborah@mayo.edu","(715)464-6352","http://mayoclinic.org",NULL,NULL,"yes","yes",NULL,"no","no","3",NULL,NULL,NULL,NULL
"923","1205611339","Mayo Clinic Health System-Franciscan Healthcare Program","4","La Crosse","Wisconsin","grau.thomas@mayo.edu","(608)392-9775","http://www.lfpr.org",NULL,NULL,NULL,NULL,NULL,"no","no",NULL,NULL,NULL,NULL,NULL
"924","1205611343","University of Wisconsin (Madison) Program","4","Madison","Wisconsin","madisonbaraboo.applicant@fammed.wisc.edu","(608)265-4668","http://www.fammed.wisc.edu/residency/madison",NULL,NULL,"yes","no","no","no","no",NULL,NULL,NULL,NULL,NULL
"925","1205621345","Medical College of Wisconsin Affiliated Hospitals (Waukesha) Program","4","Waukesha","Wisconsin","lori.goodman@phci.org","(262)548-6907","http://www.waukeshafp.org",NULL,NULL,"no","no","no","no","no","2","yes",NULL,NULL,NULL
"926","1205621348","Aurora Health Care Program","4","Milwaukee","Wisconsin","fp.residency@aurora.org","(414)649-7909","http://www.aurora.org/fpresidency",NULL,NULL,"no","no","no","yes","yes","1","yes",NULL,NULL,NULL
"927","1205621350","University of Wisconsin (Wausau) Program","4","Wausau","Wisconsin","adelle.spaay@aspirus.org","(715)675-3391","http://www.fammed.wisc.edu/residency",NULL,NULL,"yes","no","no","yes","no",NULL,NULL,NULL,NULL,NULL
"928","1205621503","Mercy Health System Program","4","Janesville","Wisconsin","kpotter@mhsjvl.org","(800)236-6877","http://www.mercyfpres.com",NULL,NULL,"no","no","no","yes","no","5","yes",NULL,NULL,NULL
"929","1205621609","University of Wisconsin (Baraboo) Rural Program","4","Baraboo","Wisconsin","madisonbaraboo.applicant@fammed.wisc.edu","(608)265-4668","http://www.fammed.wisc.edu/residency/baraboo",NULL,NULL,"yes","no","no","no","no","5","yes",NULL,NULL,NULL
"930","1205621670","Medical College of Wisconsin Affiliated Hospitals (Columbia-St Mary's) Program","4","Milwaukee","Wisconsin","lkennedy@mcw.edu","(414)267-6502","http://www.family.mcw.edu/CSM","200","200","yes","yes","no","no","no","2","yes",NULL,NULL,NULL
"931","1205631342","University of Wisconsin (Eau Claire) Program","4","Eau Claire","Wisconsin","paula.naumann@fammed.wisc.edu","(715)839-5177","http://www.fammed.wisc.edu/residency/eau-claire",NULL,NULL,"yes","no","no","yes","yes",NULL,NULL,NULL,NULL,NULL
"932","1205631349","Medical College of Wisconsin Affiliated Hospitals (Wheaton Franciscan Healthcare-All Saints) Program","4","Milwaukee","Wisconsin","jdelahaut@mcw.edu","(414)527-8348","http://www.familymcwallsaints.org",NULL,NULL,"yes","no","no","yes","no",NULL,NULL,NULL,NULL,NULL
"933","1205631368","Medical College of Wisconsin Affiliated Hospitals (Fox Valley) Program","4","Appleton","Wisconsin","sblazek@mcw.edu","(920)997-8415","http://www.foxvalleyfmr.org",NULL,NULL,"no","no","no","yes","no","2","yes",NULL,NULL,NULL
"934","1205712351","University of Wyoming (Casper) Program","4","Casper","Wyoming","tfarley@uwyo.edu","(307)232-6021","http://www.uwfmrcasper.com",NULL,NULL,"no","no","no","yes","no","1","yes",NULL,NULL,NULL
"935","1205712369","University of Wyoming (Cheyenne) Program","4","Cheyenne","Wyoming","uwcheyfm@uwyo.edu","(307)777-7911 Ext: 100","http://uwyo.edu/chyfammed","200","200","no","no","no","yes","yes","2","yes",NULL,NULL,NULL
"936","1400100893","University of Alabama Hospital Program","1","Huntsville","Alabama","himrp@uab.edu","(256) 551-4611","http://uab.edu/medicine/home/huntsville-internal-medicine-residency-program","200","220","no","no","no","no","yes","5","no","no","no","no"
"937","1400111024","University of South Alabama Program","1","Mobile","Alabama","clawrence@health.southalabama.edu","(251) 471-7891","http://www.usahealthsystem.com/internalmedicineresidency","219","219","yes","no","no","yes","no","5","yes","no","no","no"
"938","1400121020","Brookwood Baptist Health Program","1","Birmingham","Alabama","michelle.anderson@bhsala.com","(205) 971-5745","http://residency.bhsala.com/Internal-Medicine","198","198","yes","no","no","no","yes",NULL,NULL,NULL,NULL,NULL
"939","1400121022","University of Alabama Medical Center Program","1","Birmingham","Alabama","tpickens@uab.edu","(205) 934-9666","http://www.uab.edu/medicine/imresidency","215","225","yes","yes","yes","no","yes","5","no","no","no","no"
"940","1400121447","University of Alabama Medical Center (Montgomery) Program","1","Montgomery","Alabama","joybrown@uabmc.edu","(334) 551-2002","http://www.uab.edu/medicine/home/montgomery-im-residency","200",,"yes","no","yes","no",NULL,"5","yes","no","no","no"
"941","1400300537","HonorHealth Scottsdale Thompson Peak Medical Center Program","1","Scottsdale","Arizona","laura.jones@honorhealth.com","(480) 324-7212","https://www.honorhealth.com/academic-affairs/internal-medicine-residency-program",,,"no","no","no","yes",NULL,"3","yes",NULL,NULL,NULL
"942","1400311026","Maricopa Medical Center Program","1","Phoenix","Arizona","karen_boettcher@dmgaz.org","(602) 344-1218","http://www.mihs.org/academics/graduate-medical-education/internal-medicine",,,"no",NULL,"no","yes",NULL,NULL,NULL,"no","no","no"
"943","1400311027","St Joseph's Hospital and Medical Center Program","1","Phoenix","Arizona","audrey.foster@dignityhealth.org","(602) 406-3915","http://www.dignityhealth.org/stjosephs/research-and-education/residency-programs/internal-medicine","210","210","no",NULL,"yes","yes","yes","5","yes",NULL,NULL,NULL
"944","1400312536","University of Arizona College of Medicine at South Campus Program","1","Tucson","Arizona","im.residency@bannerhealth.com","(520) 874-4276","http://deptmedicine.arizona.edu/education/residency-south",,,"yes",NULL,NULL,"yes",NULL,NULL,"no",NULL,NULL,NULL
"945","1400321025","University of Arizona College of Medicine-Phoenix Program","1","Phoenix","Arizona","Arletta.Espinoza@bannerhealth.com","(602) 839-3644","http://phoenixmed.arizona.edu/graduate-medical-education/residency-programs/im-residency/","200",NULL,"yes",NULL,NULL,"no",NULL,"2",NULL,NULL,NULL,NULL
"946","1400321029","University of Arizona College of Medicine-Tucson Program","1","Tucson","Arizona","gmartinez@deptofmed.arizona.edu","(520) 626-2761","http://meded.arizona.edu/program-overview/home","200","200","yes",NULL,"no","yes","yes","5","yes",NULL,NULL,NULL
"947","1400321512","Mayo Clinic College of Medicine (Arizona) Program","1","Scottsdale","Arizona","bell.lois@mayo.edu","(480) 301-9824","http://www.mayo.edu/mayo-clinic-school-of-graduate-medical-education/residencies-fellowships/internal-medicine-and-subspecialties/internal-medicine-residency-arizona",NULL,NULL,"yes",NULL,"yes","no","no",NULL,NULL,NULL,NULL,NULL
"948","1400400924","University of Arkansas College of Medicine Program","1","Fayetteville","Arkansas","wsora@uams.edu","(479) 713-8304","http://northwestcampus.uams.edu/academic-programs/com/internal-medicine-residency/",NULL,NULL,"no","no","no","yes",NULL,"5","yes","yes","yes","yes"
"949","1400421030","University of Arkansas for Medical Sciences Program","1","Little Rock","Arkansas","imresident@uams.edu","(501) 686-5162","http://intmedicine.uams.edu/residency/","210","220","yes",NULL,"yes","no","yes","7","yes",NULL,NULL,NULL
"950","1400500895","Eisenhower Medical Center Program","1","Rancho Mirage","California","internalmedicineresidency@emc.org","(760) 773-2036","https://www.emc.org/gme/medical-education/internal-medicine-residency/","220",NULL,"no","no","no","yes","no","5",NULL,"no","no","no"
"951","1400500902","Kaiser Permanente Southern California Program","1","Fontana","California","socal.residency@kp.org","(626) 405-6142","https://residency-scal-kaiserpermanente.org/residency/internalmedicine-fontana/",NULL,NULL,"no","no","no","yes","no",NULL,NULL,NULL,NULL,NULL
"952","1400500903","University of California Riverside School of Medicine Program","1","Moreno Valley","California","michele.lynn@ucr.edu","(951) 486-4640","http://gme.ucr.edu/internal_medicine/","217","217","yes",NULL,NULL,"no",NULL,"6",NULL,"no","no","no"
"953","1400500915","Arrowhead Regional Medical Center Program","1","Colton","California","riverare@armc.sbcounty.gov","(909) 580-6343","http://www.armcinternalmedicine.com/","220","230","no",NULL,"no","yes","no",NULL,NULL,NULL,NULL,NULL
"954","1400500917","Riverside Community Hospital/University of California Riverside School of Medicine Program","1","Riverside","California","desiree.avery@hcahealthcare.com","(951) 788-3638","http://gme.riversidecommunityhospital.com/Internal-Medicine.aspx",NULL,NULL,NULL,NULL,NULL,"yes",NULL,"3",NULL,NULL,NULL,NULL
"955","1400511040","Cedars-Sinai Medical Center Program","1","Los Angeles","California","internal.medicine@cshs.org","(310) 423-5161","http://www.cedars-sinai.edu/Education/Graduate-Medical-Education/",NULL,NULL,NULL,NULL,NULL,"no",NULL,NULL,NULL,NULL,NULL,NULL
"956","1400511046","UCLA Medical Center Program","1","Los Angeles","California",,,"http://www.imresidency.med.ucla.edu/",NULL,NULL,NULL,NULL,NULL,"no","no",NULL,NULL,NULL,NULL,NULL
"957","1400511049","White Memorial Medical Center Program","1","Los Angeles","California","carolina.ramirez@ah.org","(323) 268-5000","https://www.adventisthealth.org/white-memorial/pages/medical-education/graduate-medical-education/internal-medicine.aspx",NULL,NULL,"yes","no",NULL,"yes","yes","7",NULL,NULL,NULL,NULL
"958","1400511056","Huntington Memorial Hospital Program","1","Pasadena","California","tracy.hetherington@huntingtonhospital.com","(626) 397-5188","https://www.huntingtonhospital.org/Education/Residency-Programs/Graduate-Medical-Education/Internal-Medicine-Residency.aspx",NULL,NULL,"no","no","no","no","yes","5","yes","no","no","no"
"959","1400511057","Scripps Mercy Hospital Program","1","San Diego","California","fox.monica@scrippshealth.org","(619) 260-7215","http://www.scripps.org/MercyIM",NULL,NULL,"no","no","no","no","no","5","no","no","no","no"
"960","1400511070","Los Angeles County-Harbor-UCLA Medical Center Program","1","Torrance","California","jkiernan@ucla.edu","(310) 222-2401","http://www.harbor-ucla.org/internal-medicine/",NULL,NULL,NULL,"no",NULL,"no","no",NULL,"yes",NULL,NULL,NULL
"961","1400512012","Naval Medical Center (San Diego) Program","1","San Diego","California","karen.e.baldonado.civ@mail.mil","(619) 532-9795",,NULL,NULL,NULL,NULL,NULL,"no","no",NULL,NULL,NULL,NULL,NULL
"962","1400512042","Kaiser Permanente Southern California (Los Angeles) Program","1","Los Angeles","California","socal.residency@kp.org","(877) 574-0002","https://residency-scal-kaiserpermanente.org/",NULL,NULL,"no","no","no","no","no",NULL,NULL,"no","no","no"
"963","1400512052","Kaiser Permanente Medical Group (Northern California/Oakland) Program","1","Oakland","California","auanja.thompson@kp.org","(510) 752-1933","http://residency-ncal.kaiserpermanente.org/",NULL,NULL,"no","no","no","no","no",NULL,NULL,NULL,NULL,NULL
"964","1400512060","Kaiser Permanente Medical Group (Northern California)/San Francisco Program","1","San Francisco","California","helen.i.lee@kp.org","(415) 833-9182","http://residency.kp.org/ncal",NULL,NULL,"no","no","no","no","no",NULL,NULL,NULL,NULL,NULL
"965","1400512062","California Pacific Medical Center Program","1","San Francisco","California","wongl@sutterhealth.org","(800) 743-7707","http://www.cpmc.org",NULL,NULL,"yes",NULL,"no","no","no",NULL,NULL,NULL,NULL,NULL
"966","1400512069","San Joaquin General Hospital Program","1","French Camp","California","ktvo@sjgh.org","(209) 468-6624","http://www.sjgeneral.org/residencyinternalmedicine.html","220","220","yes","no","no","yes","yes","3",NULL,"no","no","no"
"967","1400521032","University of California (Davis) Health System Program","1","Sacramento","California","lmmadden@ucdavis.edu","(916) 734-7080","http://www.ucdmc.ucdavis.edu/internalmedicine/residency.html",NULL,NULL,"yes","no","no","no","no","5","yes",NULL,NULL,NULL
"968","1400521036","University of California (Irvine) Program","1","Orange","California","saltmaye@uci.edu","(714) 456-5691","http://www.medicine.uci.edu/residency",NULL,NULL,"yes","no","no","no","no","3","yes","no",NULL,NULL
"969","1400521038","Loma Linda University Health Education Consortium Program","1","Loma Linda","California","shharvey@llu.edu","(909) 558-4074","http://lluimresidency.info",NULL,NULL,"yes",NULL,"yes","no","no",NULL,NULL,NULL,NULL,NULL
"970","1400521044","University of Southern California/LAC+USC Medical Center Program","1","Los Angeles","California","uscgme@usc.edu","(323) 226-7556","http://www.uscimresidency.com/",NULL,NULL,"no","yes","no","no","no",NULL,"yes",NULL,NULL,NULL
"971","1400521047","Olive View/UCLA Medical Center Program","1","Los Angeles","California","gchavez@uclaoliveview.org","(818) 364-3205","http://www.uclaoliveview.org",NULL,NULL,"no",NULL,"no","no","no",NULL,NULL,NULL,NULL,NULL
"972","1400521058","University of California (San Diego) Program","1","San Diego","California","abamrickrosenblatt@ucsd.edu","(619) 543-6268","http://imresidency.ucsd.edu/",NULL,NULL,"yes","no","no","no","no",NULL,NULL,"no","no","no"
"973","1400521064","University of California (San Francisco) Program","1","San Francisco","California","amy.forseth@ucsf.edu","(415) 476-1528","http://medicine.ucsf.edu/education/residency/","230","230","yes","yes","no","no","no",NULL,"no","no","no","no"
"974","1400521067","Kaiser Permanente Medical Group (Northern California)/Santa Clara Program","1","Santa Clara","California","monica.c.santos@kp.org","(408) 851-3834","http://residency.kp.org/ncal",NULL,NULL,"no","no","no","yes","no",NULL,NULL,NULL,NULL,NULL
"975","1400521068","Stanford University Program","1","Stanford","California","karinad@stanford.edu","(650) 498-4560",,NULL,NULL,NULL,NULL,NULL,"no","no",NULL,NULL,NULL,NULL,NULL
"976","1400521490","Scripps Clinic/Scripps Green Hospital Program","1","La Jolla","California","bretzing.deanna@scrippshealth.org","(858) 554-3200","http://www.scripps.org",NULL,NULL,"no","no","no","no","no",NULL,NULL,NULL,NULL,NULL
"977","1400522063","St Mary's Hospital and Medical Center Program","1","San Francisco","California","kathy.banks@dignityhealth.org","(415) 750-5955","http://www.stmarysmedicalcenter.org","220","220","no","no","no","yes","no",NULL,"yes","no","no","no"
"978","1400522066","Santa Barbara Cottage Hospital Program","1","Santa Barbara","California","pkeay@sbch.org","(805) 569-7315","http://www.sbch.org",,,"no",NULL,"no","yes","yes",NULL,NULL,NULL,NULL,NULL
"979","1400531031","Kern Medical Center Program","1","Bakersfield","California","hardinf@kernmedctr.com","(661) 326-2202","http://www.kernmedical.com/health-professionals/residency-programs/internal-medicine/",,,"yes","yes","no","yes","yes","3",NULL,NULL,NULL,NULL
"980","1400531033","University of California (San Francisco)/Fresno Program","1","Fresno","California","sloya@fresno.ucsf.edu","(559) 499-6446","http://www.fresno.ucsf.edu/internal/","225","225","yes","no","no","yes","yes","5",NULL,"no","no","no"
"981","1400531039","St Mary Medical Center Program","1","Long Beach","California","jeffrey.power@dignityhealth.org","(562) 491-9000","http://www.stmarymed.com/",NULL,NULL,"yes","no","no","yes","yes",NULL,NULL,NULL,NULL,NULL
"982","1400531051","Alameda Health System-Highland Hospital Program","1","Oakland","California","pastarte@alamedahealthsystem.org","(510) 535-7618","http://www.acmcmedicine.org/","220","220","no","no","no","yes","yes",NULL,"no",NULL,NULL,NULL
"983","1400531065","Santa Clara Valley Medical Center Program","1","San Jose","California","amy.luu@hhs.sccgov.org","(408) 885-2146","http://www.scvmc.org/imresidency",NULL,NULL,"no","no","yes","no","no",NULL,NULL,NULL,NULL,NULL
"984","1400721073","University of Colorado Program","1","Aurora","Colorado","jennifer.weber@ucdenver.edu","(303) 724-1784","http://www.medschool.ucdenver.edu/imrp","221","221","no","no","no","no","no","3","yes","no","no","no"
"985","1400731072","Saint Joseph Hospital Program","1","Denver","Colorado","rebecca.schoby@sclhs.net","(303) 812-6410","http://www.saintjosephdenver.org/internal-medicine-residency/","220","220","yes","yes",NULL,"yes","no","2","yes","no","no","no"
"986","1400800908","Connecticut Institute for Communities/Greater Danbury Community Health Center Program","1","Danbury","Connecticut","scireg@ct-institute.org","(203) 743-0100","http://www.ct-institute.org","220","220","yes",NULL,"no","no",NULL,"5","no","no","no","no"
"987","1400800910","Yale-New Haven Medical Center (Waterbury) Program","1","Waterbury","Connecticut","imrp@wtbyhosp.org","(203) 573-6162","http://medicine.yale.edu/intmed/residency/ynhwaterbury/index.aspx","210","210","yes","yes",NULL,"no",NULL,"5","yes","no","no","no"
"988","1400811074","Bridgeport Hospital/Yale University Program","1","Bridgeport","Connecticut","elsa.riccio@bpthosp.org","(203) 384-3792","https://www.bridgeporthospital.org/medical-professionals/gme/our-programs/residency-programs/internal-medicine.aspx","230","230","yes","yes","yes","no","yes","5","yes","no","no","no"
"989","1400811075","St Vincent's Medical Center Program","1","Bridgeport","Connecticut","mededucation@stvincents.org",,"http://www.stvincents.org/health-professionals/graduate-medical-education/internal-medicine","215","215","yes","yes","no","yes","yes",NULL,"yes","no","no","no"
"990","1400811076","Danbury Hospital Program","1","Danbury","Connecticut","kathleen.barry@wchn.org","(203) 739-8105","https://www.danburyhospital.org/departments/residencies-and-fellowships/internal-medicine-residency","205","204","yes","yes","no","yes","yes","5","yes",NULL,NULL,NULL
"991","1400811087","Stamford Hospital/Columbia University College of Physicians and Surgeons Program","1","Stamford","Connecticut","mdolan1@stamhealth.org","(203) 276-7147","https://www.stamfordhealth.org/professionals/graduates/internal/",NULL,NULL,"no","no","no","yes","yes",NULL,"yes","no","no","no"
"992","1400813530","St Mary's Hospital (Waterbury) Program","1","Waterbury","Connecticut","laronin@stmh.org","(203) 709-6424","http://www.stmh.org/internal-medicine-residency",NULL,NULL,"no",NULL,"no","yes","yes",NULL,"yes","no","no","no"
"993","1400821079","Greenwich Hospital Association Program","1","Greenwich","Connecticut","cara.giacomo@greenwichhospital.org","(203) 863-3913","http://www.greenwichhospital.org",NULL,NULL,"yes",NULL,"yes","no","no",NULL,NULL,NULL,NULL,NULL
"994","1400821085","Yale-New Haven Medical Center Program","1","New Haven","Connecticut","nancy.dilella@yale.edu","(203) 785-4123","http://residency.med.yale.edu","220","220","yes",NULL,"yes","no","no","6","yes","no","no","no"
"995","1400821496","Yale-New Haven Medical Center (Primary Care) Program","1","New Haven","Connecticut","monique.plinck@yale.edu","(203) 785-6105","http://residency.med.yale.edu","220","220","yes",NULL,"yes","no","no","6","yes","no","no","no"
"996","1400821499","University of Connecticut (New Britain) Program","1","Farmington","Connecticut","navarro@uchc.edu","(860) 679-4017","http://gme.uchc.edu/programs/primarycare",NULL,NULL,"yes","no","no","no",NULL,"5","no","no","no","no"
"997","1400831077","Griffin Hospital Program","1","Derby","Connecticut","mbliga@griffinhealth.org","(203) 732-7327","http://www.griffinmeded.org","222","222","yes","yes","no_answer","yes","yes","5","no",NULL,NULL,NULL
"998","1400831078","University of Connecticut Program","1","Farmington","Connecticut","imresidency@uchc.edu","(860) 679-2562","http://gme.uchc.edu/programs/im/",NULL,NULL,"yes","no","yes","yes","yes","5","no","no","no","no"
"999","1400831086","Norwalk Hospital/Yale University Program","1","Norwalk","Connecticut","moira.barber@norwalkhealth.org","(203) 852-2025","https://www.norwalkhospital.org/departments/residencies-and-fellowships/internal-medicine-residency",NULL,NULL,"yes",NULL,"no","yes","yes",NULL,NULL,NULL,NULL,NULL
"1000","1400911090","Sidney Kimmel Medical College at Thomas Jefferson University/Christiana Care Health Services Program","1","Newark","Delaware","medicine.residency@christianacare.org","(302) 733-6338","https://residency.christianacare.org/im",NULL,NULL,"no",NULL,"no","no","no",NULL,NULL,NULL,NULL,NULL
"1001","1401011097","Georgetown University Hospital/Washington Hospital Center Program","1","Washington","District of Columbia","gaitri.tiwari@medstar.net","(202) 877-8271","http://medicine.georgetown.edu/residency",NULL,NULL,"yes","no","no","yes","yes",NULL,"no",NULL,NULL,NULL
"1002","1401021091","Georgetown University Hospital Program","1","Washington","District of Columbia","expe@gunet.georgetown.edu","(202) 444-2937","http://medicine.georgetown.edu/education/residency/",NULL,NULL,"yes","no","no","yes","no",NULL,NULL,NULL,NULL,NULL
